,DW,WD,Country,Season,Year
0,0.00014736221632773356,0.0013852048334806956,Ethiopia,DJF,2001
1,0.0013839234229039326,0.0006342982354976359,Ethiopia,MAM,2001
2,0.0005766347595433052,0.011590358666820436,Ethiopia,JJA,2001
3,0.00040807998367680065,0.00696650829276824,Ethiopia,SON,2001
4,0.00027100271002710027,0.00021680216802168022,Somalia,DJF,2001
5,0.0005302226935312831,0.001484623541887593,Somalia,MAM,2001
6,0.0007953340402969247,0.03918345705196182,Somalia,JJA,2001
7,0.002573036719378183,0.001125703564727955,Somalia,SON,2001
8,0.0004804804804804805,0.0006006006006006006,Kenya,DJF,2001
9,0.0012338425381903644,0.002115158636897767,Kenya,MAM,2001
10,0.001410105757931845,0.01762632197414806,Kenya,JJA,2001
11,0.0002376002376002376,0.002257202257202257,Kenya,SON,2001
12,0.0025641025641025637,0.013380489242558209,Ethiopia,DJF,2002
13,2.8831737977165263e-05,0.0002594856417944874,Ethiopia,MAM,2002
14,0.0009802790912236189,0.0036616307230999887,Ethiopia,JJA,2002
15,0.00040807998367680065,0.013787273734223334,Ethiopia,SON,2002
16,0.00027100271002710027,0.016314363143631435,Somalia,DJF,2002
17,0.0009013785790031813,0.0088016967126193,Somalia,MAM,2002
18,0.0015906680805938495,0.00440084835630965,Somalia,JJA,2002
19,0.0,0.004931653712141517,Somalia,SON,2002
20,6.0060060060060066e-05,0.0031831831831831835,Kenya,DJF,2002
21,0.0007050528789659225,0.010517038777908343,Kenya,MAM,2002
22,0.0033490011750881322,0.0021151586368977674,Kenya,JJA,2002
23,0.0,0.04116424116424116,Kenya,SON,2002
24,0.0005305039787798409,0.018155025051576776,Ethiopia,DJF,2003
25,0.0,0.00991811786414485,Ethiopia,MAM,2003
26,0.00034598085572598315,0.009341483104601546,Ethiopia,JJA,2003
27,0.002273588480485033,0.010901565278223103,Ethiopia,SON,2003
28,0.0006504065040650406,0.02205962059620596,Somalia,DJF,2003
29,0.0,0.012142099681866384,Somalia,MAM,2003
30,0.00037115588547189824,0.01940615058324496,Somalia,JJA,2003
31,0.0009648887697668185,0.002733851514339319,Somalia,SON,2003
32,0.005765765765765766,0.004084084084084084,Kenya,DJF,2003
33,0.00011750881316098707,0.03836662749706228,Kenya,MAM,2003
34,0.0,0.022502937720329023,Kenya,JJA,2003
35,0.00035640035640035643,0.005999405999406,Kenya,SON,2003
36,0.0,0.03331681581018451,Ethiopia,DJF,2004
37,0.0030273324876023532,0.019057778802906242,Ethiopia,MAM,2004
38,0.0008361204013377925,0.01790450928381963,Ethiopia,JJA,2004
39,0.0013116856618182878,0.014924067974465854,Ethiopia,SON,2004
40,0.0012329134280353793,0.024711873492361296,Somalia,DJF,2004
41,0.000848356309650053,0.009915164369034994,Somalia,MAM,2004
42,0.0023329798515376457,0.03780487804878049,Somalia,JJA,2004
43,0.000375234521575985,0.056714017689627444,Somalia,SON,2004
44,0.0,0.012652212652212653,Kenya,DJF,2004
45,0.0023501762632197414,0.007168037602820211,Kenya,MAM,2004
46,0.0011163337250293772,0.02526439482961222,Kenya,JJA,2004
47,0.00017820017820017821,0.003385803385803386,Kenya,SON,2004
48,0.0007368110816386679,0.0013557323902151487,Ethiopia,DJF,2005
49,0.002623688155922039,0.047601199400299846,Ethiopia,MAM,2005
50,0.0011532695190866105,0.015309652865874752,Ethiopia,JJA,2005
51,0.0006995656863030867,0.0006995656863030868,Ethiopia,SON,2005
52,0.0008130081300813009,0.0013550135501355014,Somalia,DJF,2005
53,0.0,0.0745493107104984,Somalia,MAM,2005
54,0.0005832449628844114,0.014369034994697773,Somalia,JJA,2005
55,0.0,0.00048244438488340933,Somalia,SON,2005
56,0.0009009009009009008,0.0016216216216216215,Kenya,DJF,2005
57,0.002291421856639248,0.006639247943595769,Kenya,MAM,2005
58,0.0005287896592244417,0.052702702702702706,Kenya,JJA,2005
59,0.0,0.00035640035640035643,Kenya,SON,2005
60,0.0,0.0061597406424992625,Ethiopia,DJF,2006
61,0.00017299042786299157,0.019086610540883404,Ethiopia,MAM,2006
62,5.766347595433053e-05,0.013810402491062163,Ethiopia,JJA,2006
63,0.000612119975515201,0.016527239338910427,Ethiopia,SON,2006
64,0.0005962059620596206,0.02628726287262873,Somalia,DJF,2006
65,0.0004241781548250265,0.021633085896076352,Somalia,MAM,2006
66,0.00010604453870625662,0.018504772004241783,Somalia,JJA,2006
67,0.0,0.029107477887965697,Somalia,SON,2006
68,0.0007207207207207207,0.02954954954954955,Kenya,DJF,2006
69,0.0002937720329024677,0.013396004700352526,Kenya,MAM,2006
70,0.0,0.01609870740305523,Kenya,JJA,2006
71,0.0,0.023106623106623106,Kenya,SON,2006
72,0.0007073386383731211,0.011523725316828767,Ethiopia,DJF,2007
73,8.649521393149579e-05,0.0010091108292007841,Ethiopia,MAM,2007
74,0.0007207934494291316,0.045784799907738434,Ethiopia,JJA,2007
75,0.0013116856618182878,0.025213513277173756,Ethiopia,SON,2007
76,0.002005420054200542,0.01111111111111111,Somalia,DJF,2007
77,0.0,0.006362672322375398,Somalia,MAM,2007
78,0.00026511134676564154,0.0552492046659597,Somalia,JJA,2007
79,0.0008040739748056822,0.022674886089520237,Somalia,SON,2007
80,0.00042042042042042044,0.008648648648648649,Kenya,DJF,2007
81,0.00035252643948296123,0.0018801410105757932,Kenya,MAM,2007
82,0.0008813160987074031,0.07197414806110458,Kenya,JJA,2007
83,0.0,0.026611226611226613,Kenya,SON,2007
84,0.010639228145859445,0.021890576267234094,Ethiopia,DJF,2008
85,0.0004613078076346442,0.01179218083266059,Ethiopia,MAM,2008
86,0.0010379425671779494,0.010264098719870834,Ethiopia,JJA,2008
87,0.0005829714052525723,0.058326289095519866,Ethiopia,SON,2008
88,0.0013401232913428038,0.06957920128651836,Somalia,DJF,2008
89,0.00021208907741251324,0.0015376458112407211,Somalia,MAM,2008
90,0.001007423117709438,0.014262990455991515,Somalia,JJA,2008
91,0.0004288394532296972,0.04186545162154918,Somalia,SON,2008
92,0.005227205227205228,0.0038016038016038018,Kenya,DJF,2008
93,0.003525264394829612,0.007285546415981199,Kenya,MAM,2008
94,0.0,0.004759106933019976,Kenya,JJA,2008
95,0.0,0.044312444312444306,Kenya,SON,2008
96,0.0,0.0047450633657530215,Ethiopia,DJF,2009
97,0.0018452312305385769,0.010552416099642487,Ethiopia,MAM,2009
98,0.0029985007496251877,0.009600968746396033,Ethiopia,JJA,2009
99,0.0030314513073133762,0.023143964788527125,Ethiopia,SON,2009
100,0.00048780487804878054,0.005257452574525745,Somalia,DJF,2009
101,0.0011664899257688229,0.012460233297985153,Somalia,MAM,2009
102,0.001537645811240721,0.011770943796394486,Somalia,JJA,2009
103,0.0020905923344947735,0.0304476011793085,Somalia,SON,2009
104,0.0004804804804804805,0.002282282282282282,Kenya,DJF,2009
105,0.0005287896592244417,0.0,Kenya,MAM,2009
106,0.0018213866039952997,0.002761457109283196,Kenya,JJA,2009
107,0.0005346005346005346,0.016691416691416692,Kenya,SON,2009
